1,1:13.1,3.1,牡3,56,6,472(0)
2,1:13.2,3.8,,牡3,4,482(-4)
3,1:13.3,4.9,,牡3,5,540(+22)
4,1:14.3,11.6,,牝3,2,460(0)
5,1:14.4,43.6,,牡3,2,484(0)
1,1:55.1,2.5,牡3,56,6,458(+8)
2,1:55.3,3.5,牡3,56,4,480(-2)
3,1:55.8,7.8,牡3,56,1,508(-2)
4,1:56.0,3.9,牡3,56,5,464(+10)
5,1:56.0,179.0,牡3,56,3,474(-4)
1,1:13.6,10.4,牡3,56,6,488(0)
2,1:14.0,7.2,,牡3,8,486(0)
3,1:14.2,9.9,,牝3,8,408(0)
4,1:14.5,4.1,,牡3,5,540(0)
5,1:14.5,3.0,,,3,450(0)
1,1:48.4,13.8,牡3,56,5,462(-2)
2,1:48.4,5.6,牝3,54,5,444(0)
3,1:48.5,5.1,牡3,56,4,472(-10)
4,1:48.5,4.3,牝3,54,7,422(+2)
5,1:48.6,6.3,牝3,53,6,446(0)
1,1:24.7,2.1,牝3,54,8,472(-8)
2,1:25.4,32.7,牡3,56,5,472(+12)
3,1:25.6,24.3,牝3,53,6,464(-4)
4,1:25.7,10.0,牡3,56,7,460(+6)
5,1:25.8,3.6,牡3,56,4,496(-10)
1,1:53.3,21.3,牡6,57,2,480(0)
2,1:53.5,1.6,牡4,56,3,444(0)
3,1:53.8,65.5,,牡4,5,446(+4)
4,1:54.0,30.5,,牡7,4,484(0)
5,1:54.1,9.8,,牡5,8,474(0)
1,1:24.9,3.7,牝5,55,8,510(+4)
2,1:24.9,4.9,牝6,55,1,462(-6)
3,1:25.0,7.0,牝4,55,7,446(+4)
4,1:25.1,4.6,牝4,55,5,482(-7)
5,1:25.4,4.5,牝5,55,4,480(0)
1,2:01.7,6.5,牡4,56,7,468(+2)
2,2:01.8,2.5,牝4,54,8,464(+2)
3,2:01.8,8.5,牝4,54,3,416(+4)
4,2:01.9,9.8,牡5,57,6,476(-4)
5,2:01.9,3.6,セ4,56,2,474(0)
1,2:12.4,5.1,牡4,56,6,476(-6)
2,2:12.7,1.7,牝4,54,2,458(+8)
3,2:13.3,8.8,牡6,57,1,532(-6)
4,2:13.6,14.0,セ4,56,4,474(0)
5,2:13.6,4.7,,セ5,5,502(+4)
1,1:09.1,1.2,牝3,55,5,490(-2)
2,1:09.4,5.2,牡3,57,1,474(+4)
3,1:09.6,9.8,牡3,57,6,542(+17)
4,1:09.7,19.8,,牝3,4,478(+4)
5,1:09.7,58.3,,セ3,2,418(-2)
1,2:05.7,14.1,牡5,54,5,528(-12)
2,2:06.0,10.1,牡8,56,6,504(-2)
3,2:06.0,3.7,牡7,56,1,496(0)
4,2:06.0,7.4,牡6,55,3,498(-2)
5,2:06.1,45.3,牡6,53,7,498(-2)
1,1:34.5,8.9,牡4,57,6,504(+6)
2,1:34.7,6.6,牝4,55,8,456(-4)
3,1:34.7,3.1,牡4,57,7,482(-6)
4,1:34.7,3.9,牡4,57,5,486(+2)
5,1:34.9,22.4,牡5,57,7,508(+10)
1,1:54.8,3.0,牝3,54,5,464(0)
2,1:56.0,2.5,牝3,54,7,448(+8)
3,1:56.3,44.5,牝3,54,6,486(0)
4,1:56.4,6.0,牝3,54,1,470(-10)
5,1:56.7,11.3,牝3,54,3,464(-4)
1,1:26.7,2.2,牡3,56,4,454(-2)
2,1:26.8,18.4,,牡3,7,456(+4)
3,1:27.2,7.2,,牡3,6,490(+3)
4,1:27.6,4.6,,牡3,2,482(0)
5,1:28.1,28.9,,牡3,3,476(-4)
1,1:55.8,8.6,牡3,56,7,504(+2)
2,1:55.9,3.3,,牡3,6,474(0)
3,1:56.0,20.3,,,2,522(-4)
4,1:56.0,11.7,,,5,504(+2)
