1,1:20.1,16.8,牝5,54,7,470(-8)
2,1:20.1,2.6,牡4,56,8,488(+2)
3,1:20.1,3.8,牡7,58,3,478(+6)
4,1:20.2,31.3,牡6,56,1,504(+2)
5,1:20.2,27.0,牝5,54,2,488(-2)
1,1:24.6,5.5,牝5,55,2,488(-2)
2,1:24.8,137.6,牝6,55,4,462(+10)
3,1:24.9,18.2,牝6,55,6,474(+4)
4,1:25.1,9.5,牝5,55,3,482(-6)
5,1:25.1,22.3,牡7,57,7,482(+4)
1,1:54.8,3.1,牝3,54,6,452(-8)
2,1:55.2,8.2,牝3,54,7,504(-8)
3,1:56.0,15.4,,牝3,8,466(-4)
4,1:56.1,4.6,,牝3,5,442(+2)
5,1:56.4,37.9,,牝3,1,438(+2)
1,1:25.9,6.8,牡3,56,6,504(+6)
2,1:26.0,13.1,牡3,56,7,440(-6)
3,1:26.4,9.4,牝3,54,4,442(-6)
4,1:26.8,4.7,牡3,56,8,502(-4)
5,1:27.1,18.6,牡3,56,4,462(-2)
1,1:55.3,3.6,牡3,56,2,484(-16)
2,1:55.7,5.3,牡3,56,5,500(-6)
3,1:56.6,20.0,牡3,56,3,496(-2)
4,1:57.0,5.6,牡3,56,6,452(-12)
5,1:57.2,47.4,牡3,56,8,488(-4)
1,3:20.4,2.6,牡5,60,7,526(-2)
2,3:20.8,2.9,60,2.1/2,1,496(+2)
3,3:22.0,26.3,7,,6,452(-4)
4,3:22.3,48.2,,,5,490(-4)
5,3:22.9,6.1,,牡5,4,474(0)
1,1:55.2,8.0,牡3,56,8,528(0)
2,1:55.7,2.4,牡3,56,6,516(0)
3,1:55.8,4.3,牝3,54,8,496(0)
4,1:56.4,7.5,牡3,56,1,474(0)
5,1:56.6,6.2,,牝3,4,514(0)
1,1:46.5,1.2,牡3,56,1,472(-2)
2,1:47.3,14.7,牡3,56,4,482(-8)
3,1:47.3,4.6,,牡3,2,476(0)
4,1:47.4,12.0,,,3,454(-2)
5,1:47.6,231.4,,,7,444(-2)
1,1:21.9,2.3,牡3,56,5,472(0)
2,1:22.1,48.6,牡3,56,8,462(-6)
3,1:22.2,3.5,牝3,54,7,450(-2)
4,1:22.3,16.2,牡3,56,4,470(-2)
5,1:22.3,12.6,牡3,56,8,498(-2)
1,1:53.2,2.3,牡4,57,4,504(-6)
2,1:54.1,3.4,牡4,57,8,492(+2)
3,1:54.4,4.3,牡4,57,7,470(0)
4,1:54.4,63.3,牡4,57,8,488(-8)
5,1:54.4,21.5,牡5,57,7,526(-6)
1,1:59.9,2.1,牡4,57,4,452(-6)
2,1:59.9,4.2,セ5,57,1,460(-6)
3,2:00.1,5.3,牡4,57,7,484(-2)
4,2:00.2,4.7,牡4,57,8,480(+2)
5,2:00.4,50.2,牡5,57,3,518(-4)
1,1:23.5,22.8,牡6,57,2,520(+16)
2,1:23.9,2.7,牝4,55,6,484(-2)
3,1:24.2,52.3,牡4,57,5,492(-6)
4,1:24.2,22.3,牝7,55,4,464(-4)
5,1:24.3,18.2,セ4,57,4,510(0)
1,1:33.4,1.8,牝3,54,5,494(+10)
2,1:33.7,7.7,牝3,54,4,438(-8)
3,1:33.8,2.9,牝3,54,8,498(+4)
4,1:34.1,10.9,牝3,54,8,430(-6)
5,1:34.1,97.3,,牝3,6,436(-6)
1,1:08.5,2.4,牡5,57,2,446(-2)
2,1:08.5,4.7,牝4,55,3,484(-2)
3,1:08.7,34.7,牝6,55,8,490(-2)
4,1:08.8,6.8,牝4,55,6,454(+6)
5,1:08.9,65.9,牡6,57,4,460(-2)
1,1:25.9,4.8,牝3,54,6,442(+4)
2,1:26.0,2.9,牝3,54,8,460(-4)
3,1:27.0,4.1,牝3,54,7,446(+12)
4,1:27.1,20.9,牝3,54,4,450(-4)
5,1:27.4,51.4,牝3,54,2,434(-10)
1,1:13.1,3.6,牡3,56,2,446(-2)
2,1:13.3,3.1,牡3,56,7,438(+10)
