1,1:13.0,1.4,牡2,55,1,444(-2)
2,1:13.0,5.5,牡2,55,2,472(-2)
3,1:13.0,6.4,牝2,54,8,424(-2)
4,1:13.3,26.2,牡2,55,6,480(+10)
5,1:14.0,9.6,牡2,55,3,468(0)
1,1:26.7,1.5,牡2,55,5,484(+2)
2,1:26.7,4.0,牝2,54,4,450(-2)
3,1:27.2,8.7,牡2,55,8,518(-2)
4,1:27.5,22.1,牡2,55,6,428(-2)
5,1:27.6,58.6,牝2,54,6,402(+4)
1,1:55.5,8.8,牡2,55,7,440(+2)
2,1:55.7,46.6,牡2,55,6,502(+6)
3,1:56.3,1.3,牡2,55,8,516(+8)
4,1:56.5,72.6,牡2,55,4,520(-2)
5,1:56.8,6.5,,牡2,3,474(-2)
1,1:20.8,15.8,牡2,55,4,486(0)
2,1:20.8,2.9,牡2,55,2,470(-2)
3,1:21.2,3.9,牡2,55,3,478(-2)
4,1:21.8,18.3,牝2,54,6,458(-2)
5,1:21.9,5.6,,牡2,2,462(+2)
1,1:36.6,16.1,牝2,54,1,462(0)
2,1:36.7,101.2,牡2,55,8,464(0)
3,1:36.7,10.8,牝2,54,8,442(0)
4,1:37.1,16.3,,牝2,4,424(0)
5,1:37.1,1.9,,牡2,7,442(0)
1,1:25.2,1.7,牝2,54,6,436(0)
2,1:26.3,31.4,牝2,54,6,420(0)
3,1:26.9,11.5,牝2,54,5,448(0)
4,1:27.1,5.7,牝2,54,5,472(0)
5,1:27.1,12.8,牝2,54,3,430(0)
1,1:48.4,4.7,牡2,55,1,466(+6)
2,1:48.7,2.2,牝2,54,8,468(-6)
3,1:48.7,6.2,牝2,54,4,504(-2)
4,1:48.8,504.2,牡2,55,2,526(-6)
5,1:49.0,20.8,牝2,54,5,520(+4)
1,2:06.3,5.4,牡3,56,2,482(-8)
2,2:06.3,2.8,牡3,56,1,500(-2)
3,2:06.3,14.5,牡4,57,5,548(0)
4,2:06.8,13.4,牡3,56,8,478(+6)
5,2:06.8,54.4,牡3,56,6,494(+8)
1,1:58.7,11.3,セ4,57,4,492(-2)
2,1:58.9,1.7,牡4,57,7,488(0)
3,1:58.9,8.1,,牡3,7,478(+4)
4,1:59.0,18.8,,セ5,1,472(-4)
5,1:59.0,16.0,,牡4,8,476(+2)
1,1:23.5,3.2,牡3,56,8,506(+8)
2,1:23.6,4.9,牝4,55,5,496(+4)
3,1:23.6,1.6,牡3,56,2,502(-2)
4,1:24.0,100.7,牡7,57,7,510(+6)
5,1:24.1,15.9,牝4,55,8,482(+2)
1,1:58.3,2.7,牡4,56,7,508(0)
2,1:58.8,14.6,牡5,56,2,450(+4)
3,1:59.0,18.2,牡3,56,7,450(-2)
4,1:59.0,6.3,,牡4,3,496(+14)
5,1:59.1,400.7,,,4,494(+2)
1,1:22.8,2.5,牡4,57,3,502(+2)
2,1:23.1,16.5,牡3,56,6,552(+2)
3,1:23.1,3.8,牝4,55,2,502(-4)
4,1:23.5,24.8,牡3,54,1,476(-2)
5,1:23.7,286.7,,セ4,2,484(-6)
1,1:54.8,3.5,牝2,54,6,468(+12)
2,1:55.3,5.6,牝2,53,8,440(-8)
3,1:56.0,4.6,牝2,54,2,454(-2)
4,1:56.3,23.6,牝2,54,7,470(+2)
5,1:56.7,60.3,,牝2,3,434(+2)
1,1:26.2,3.1,牡2,54,8,450(+2)
2,1:26.4,15.1,牝2,54,5,446(+4)
3,1:26.8,27.8,牡2,55,8,498(+28)
4,1:26.8,135.7,牡2,52,7,456(-2)
5,1:27.0,8.9,牡2,55,1,464(-2)
1,1:34.6,1.2,牡2,55,7,452(0)
2,1:34.9,17.2,牝2,54,4,450(-2)
3,1:35.6,7.2,牡2,55,1,496(+6)
4,1:35.6,141.8,,牡2,5,450(-4)
5,1:35.7,15.8,,,5,448(-8)
1,3:21.6,7.9,セ4,60,7,498(+16)
2,3:22.4,7.0,60,5,5,464(0)
3,3:22.5,4.9,3/4,,3,484(-4)
4,3:22.6,21.0,,,2,510(+4)
5,3:22.8,8.2,,牡5,4,452(+4)
1,2:02.7,4.6,牡2,55,4,454(0)
2,2:03.3,28.1,,牝2,3,478(0)
3,2:03.3,11.2,,牡2,2,528(0)
4,2:03.4,42.6,,牡2,8,454(0)
5,2:03.5,2.8,,,5,464(0)
1,1:27.2,12.4,牡2,55,5,466(0)
2,1:27.4,18.3,牡2,55,4,466(0)
